"target_piece","loc_removed","remove_value","file_removed","rank_removed"
"R","d1",768,4,1
"R","d1",784,4,1
"R","d1",756,4,1
"R","d1",760,4,1
"R","d1",761,4,1
"R","d1",807,4,1
"R","d1",767,4,1
"R","d1",798,4,1
"R","d1",768,4,1
"R","d1",814,4,1
"R","d1",823,4,1
"R","d1",773,4,1
"R","d1",773,4,1
"R","d1",788,4,1
"R","d1",692,4,1
"R","d1",695,4,1
"R","d1",707,4,1
"R","d1",780,4,1
"R","d1",734,4,1
"R","e5",907,5,5
"R","e5",753,5,5
"R","e5",786,5,5
"R","e5",838,5,5
"R","e5",784,5,5
"R","e5",1171,5,5
"R","h5",722,8,5
"R","h5",796,8,5
"R","d5",368,4,5
"R","d5",327,4,5
"R","c5",676,3,5
"R","c5",695,3,5
"R","b5",599,2,5
"R","b5",636,2,5
"R","b5",657,2,5
"R","b5",587,2,5
"R","b5",550,2,5
"R","b5",495,2,5
"R","b5",529,2,5
"R","b5",617,2,5
"R","b5",634,2,5
"R","b5",639,2,5
"R","b5",618,2,5
"R","b5",566,2,5
"R","b5",592,2,5
"R","b5",547,2,5
"R","b5",584,2,5
"R","b5",577,2,5
"R","f1",649,6,1
"R","a1",668,1,1
"R","a1",666,1,1
"R","a1",629,1,1
"R","a1",637,1,1
"R","a1",640,1,1
"R","a1",645,1,1
"R","a1",653,1,1
"R","a1",692,1,1
"R","a1",660,1,1
"R","a1",705,1,1
"R","a1",641,1,1
"R","a1",668,1,1
"R","a1",611,1,1
"R","a1",653,1,1
"R","a1",651,1,1
"R","a1",587,1,1
"R","a1",609,1,1
"R","a1",619,1,1
"R","a1",577,1,1
"R","a1",662,1,1
"R","a1",539,1,1
"R","a1",668,1,1
"R","d1",579,4,1
"R","d1",700,4,1
"R","d1",617,4,1
"R","d1",627,4,1
"R","d1",715,4,1
"R","d1",700,4,1
"R","d1",672,4,1
"R","d1",618,4,1
"R","d1",715,4,1
"R","d1",699,4,1
"R","d1",665,4,1
"R","d1",587,4,1
"R","d1",876,4,1
"R","d1",633,4,1
"R","d1",678,4,1
"R","d1",663,4,1
"R","d1",760,4,1
"R","d1",753,4,1
"R","d6",699,4,6
"R","d6",697,4,6
"R","d6",677,4,6
"R","d6",800,4,6
"R","d6",805,4,6
"R","d6",800,4,6
"R","a6",767,1,6
"R","a6",784,1,6
"R","a6",803,1,6
"R","a6",753,1,6
"R","a5",838,1,5
"R","a5",799,1,5
"R","a5",862,1,5
"R","a5",829,1,5
"R","a5",677,1,5
"R","a5",569,1,5
"R","a5",765,1,5
"R","a5",619,1,5
"R","a5",685,1,5
"R","a5",692,1,5
"R","a5",115,1,5
"R","a1",641,1,1
"R","a1",634,1,1
"R","a1",608,1,1
"R","a1",615,1,1
"R","a1",638,1,1
"R","a1",648,1,1
"R","a1",661,1,1
"R","a1",697,1,1
"R","a1",638,1,1
"R","a1",761,1,1
"R","a1",706,1,1
"R","a1",823,1,1
"R","a1",784,1,1
"R","a1",847,1,1
"R","a1",690,1,1
"R","a1",836,1,1
"R","a1",705,1,1
"R","a1",725,1,1
"R","a1",811,1,1
"R","a1",762,1,1
"R","a1",614,1,1
"R","a1",756,1,1
"R","a1",772,1,1
"R","a1",568,1,1
"R","a1",676,1,1
"R","a1",614,1,1
"R","a1",615,1,1
"R","a1",632,1,1
"R","d1",794,4,1
"R","d1",716,4,1
"R","d1",708,4,1
"R","d1",746,4,1
"R","d1",682,4,1
"R","d1",723,4,1
"R","d1",768,4,1
"R","d1",782,4,1
"R","d1",761,4,1
"R","d1",770,4,1
"R","d1",882,4,1
"R","d1",730,4,1
"R","d1",860,4,1
"R","d1",892,4,1
"R","d1",865,4,1
"R","d1",865,4,1
"R","d1",1038,4,1
"R","d1",875,4,1
"R","d1",1235,4,1
"R","d1",1038,4,1
"R","d1",1336,4,1
"R","d1",840,4,1
"R","d1",758,4,1
"R","a1",668,1,1
"R","a1",683,1,1
"R","a1",663,1,1
"R","a1",684,1,1
"R","a1",644,1,1
"R","a1",650,1,1
"R","a1",669,1,1
"R","a1",668,1,1
"R","a1",618,1,1
"R","a1",632,1,1
"R","a1",631,1,1
"R","a1",632,1,1
"R","a1",631,1,1
"R","a1",691,1,1
"R","a1",652,1,1
"R","a1",691,1,1
"R","a1",683,1,1
"R","a1",704,1,1
"R","b1",744,2,1
"R","b1",717,2,1
"R","b1",669,2,1
"R","b1",724,2,1
"R","b1",717,2,1
"R","b1",691,2,1
"R","b1",692,2,1
"R","b1",762,2,1
"R","b1",730,2,1
"R","b1",753,2,1
"R","b1",753,2,1
"R","b1",722,2,1
"R","b1",654,2,1
"R","b1",827,2,1
"R","b1",760,2,1
"R","b1",672,2,1
"R","b1",745,2,1
"R","b1",698,2,1
"R","b1",803,2,1
"R","b1",750,2,1
"R","b1",720,2,1
"R","b1",703,2,1
"R","b1",785,2,1
"R","b1",682,2,1
"R","b1",585,2,1
"R","b1",537,2,1
"R","b1",579,2,1
"R","b1",565,2,1
"R","b1",638,2,1
"R","b1",484,2,1
"R","b1",538,2,1
"R","b1",464,2,1
"R","b1",515,2,1
"R","b1",515,2,1
"R","b1",529,2,1
"R","b1",454,2,1
"R","b1",439,2,1
"R","b1",494,2,1
"R","b1",472,2,1
"R","b1",484,2,1
"R","a1",641,1,1
"R","a1",634,1,1
"R","a1",609,1,1
"R","a1",646,1,1
"R","a1",642,1,1
"R","a1",639,1,1
"R","a1",717,1,1
"R","a1",663,1,1
"R","a1",654,1,1
"R","a1",614,1,1
"R","a1",679,1,1
"R","a1",729,1,1
"R","a1",601,1,1
"R","a1",639,1,1
"R","a1",632,1,1
"R","a1",640,1,1
"R","a1",639,1,1
"R","a1",594,1,1
"R","a1",641,1,1
"R","a1",653,1,1
"R","a1",684,1,1
"R","a1",654,1,1
"R","a1",650,1,1
"R","a1",715,1,1
"R","a1",553,1,1
"R","a1",670,1,1
"R","a1",637,1,1
"R","a1",661,1,1
"R","a1",632,1,1
"R","a1",631,1,1
"R","a1",629,1,1
"R","a1",648,1,1
"R","a1",656,1,1
"R","a1",670,1,1
"R","a1",688,1,1
"R","a1",696,1,1
"R","a1",623,1,1
"R","a1",648,1,1
"R","a1",488,1,1
"R","a1",572,1,1
"R","a1",451,1,1
"R","a1",534,1,1
"R","a1",466,1,1
"R","a1",488,1,1
"R","a1",669,1,1
"R","a1",480,1,1
"R","a1",584,1,1
"R","a1",389,1,1
"R","a1",641,1,1
"R","a1",667,1,1
"R","a1",645,1,1
"R","a1",671,1,1
"R","a1",664,1,1
"R","a1",673,1,1
"R","a1",636,1,1
"R","a1",669,1,1
"R","a1",638,1,1
"R","a1",674,1,1
"R","a1",633,1,1
"R","a1",630,1,1
"R","a1",631,1,1
"R","a1",644,1,1
"R","a1",630,1,1
"R","a1",652,1,1
"R","a1",632,1,1
"R","a1",646,1,1
"R","a1",618,1,1
"R","a1",623,1,1
"R","a1",611,1,1
"R","a1",580,1,1
"R","a1",609,1,1
"R","a1",586,1,1
"R","a1",562,1,1
"R","a1",646,1,1
"R","a1",677,1,1
"R","a1",617,1,1
"R","a1",525,1,1
"R","a1",601,1,1
"R","a1",806,1,1
"R","a1",822,1,1
"R","a1",843,1,1
"R","a1",862,1,1
"R","a1",381,1,1
"R","a1",657,1,1
"R","a1",585,1,1
"R","a1",505,1,1
"R","a1",560,1,1
"R","a1",581,1,1
"R","a1",602,1,1
"R","a1",626,1,1
"R","a1",604,1,1
"R","a1",630,1,1
"R","a1",618,1,1
"R","a1",676,1,1
"R","a1",646,1,1
"R","a1",664,1,1
"R","a1",678,1,1
"R","a1",696,1,1
"R","a1",719,1,1
"R","a1",695,1,1
"R","a1",704,1,1
"R","a1",713,1,1
"R","a1",736,1,1
"R","a1",719,1,1
"R","a1",699,1,1
"R","a1",742,1,1
"R","a1",716,1,1
"R","a1",750,1,1
"R","a1",430,1,1
"R","a1",641,1,1
"R","a1",636,1,1
"R","a1",630,1,1
"R","a1",696,1,1
"R","a1",702,1,1
"R","a1",703,1,1
"R","a1",678,1,1
"R","a1",678,1,1
"R","a1",699,1,1
"R","a1",773,1,1
"R","a1",679,1,1
"R","a1",698,1,1
"R","a1",649,1,1
"R","a1",712,1,1
"R","a1",682,1,1
"R","a1",676,1,1
"R","a1",653,1,1
"R","a1",701,1,1
"R","a1",647,1,1
"R","a1",676,1,1
"R","a1",646,1,1
"R","a1",655,1,1
"R","a1",647,1,1
"R","a1",671,1,1
"R","a1",639,1,1
"R","a1",575,1,1
"R","a1",554,1,1
"R","a1",627,1,1
"R","a1",647,1,1
"R","a1",654,1,1
"R","a1",657,1,1
"R","a1",605,1,1
"R","a1",460,1,1
"R","a1",579,1,1
"R","a1",410,1,1
"R","a1",549,1,1
"R","a1",507,1,1
"R","a1",556,1,1
"R","a1",626,1,1
"R","a1",570,1,1
"R","a1",628,1,1
"R","a1",513,1,1
"R","a1",748,1,1
"R","a1",608,1,1
"R","a1",631,1,1
"R","a1",704,1,1
"R","a1",624,1,1
"R","a1",679,1,1
"R","d1",754,4,1
"R","d1",469,4,1
"R","d1",511,4,1
"R","a1",668,1,1
"R","a1",666,1,1
"R","a1",629,1,1
"R","a1",682,1,1
"R","a1",660,1,1
"R","a1",669,1,1
"R","a1",691,1,1
"R","a1",709,1,1
"R","a1",660,1,1
"R","a1",683,1,1
"R","a1",714,1,1
"R","a1",702,1,1
"R","a1",699,1,1
"R","a1",672,1,1
"R","a1",676,1,1
"R","a1",676,1,1
"R","a1",736,1,1
"R","a1",683,1,1
"R","a1",697,1,1
"R","a1",728,1,1
"R","a1",707,1,1
"R","a1",709,1,1
"R","a1",699,1,1
"R","a1",732,1,1
"R","a1",731,1,1
"R","a1",703,1,1
"R","a1",733,1,1
"R","a1",706,1,1
"R","a1",740,1,1
"R","a1",770,1,1
"R","a1",685,1,1
"R","a1",744,1,1
"R","b1",693,2,1
"R","b1",783,2,1
"R","b1",692,2,1
"R","b1",754,2,1
"R","b1",701,2,1
"R","b1",761,2,1
"R","b1",769,2,1
"R","b1",761,2,1
"R","b1",740,2,1
"R","b1",765,2,1
"R","b1",935,2,1
"R","b1",743,2,1
"R","b1",797,2,1
"R","b1",694,2,1
"R","b1",775,2,1
"R","b1",742,2,1
"R","b1",756,2,1
"R","b1",789,2,1
"R","b1",920,2,1
"R","b1",974,2,1
"R","b5",837,2,5
"R","b5",881,2,5
"R","b5",830,2,5
"R","b5",784,2,5
"R","b5",753,2,5
"R","b5",790,2,5
"R","b5",819,2,5
"R","b5",692,2,5
"R","b5",733,2,5
"R","b5",717,2,5
"R","b3",778,2,3
"R","b1",1415,2,1
"R","b3",754,2,3
"R","b3",779,2,3
"R","b3",780,2,3
"R","b3",769,2,3
"R","c3",779,3,3
"R","c3",847,3,3
"R","c3",869,3,3
"R","c3",869,3,3
"R","c3",898,3,3
"R","c3",923,3,3
"R","c3",921,3,3
"R","c3",955,3,3
"R","c3",892,3,3
"R","c3",1104,3,3
"R","c3",1110,3,3
"R","c3",994,3,3
"R","c3",1019,3,3
"R","c3",1012,3,3
"R","c3",994,3,3
"R","c3",1061,3,3
"R","b3",1099,2,3
"R","b3",1185,2,3
"R","b7",1205,2,7
"R","b7",1323,2,7
"R","e7",793,5,7
"R","e7",1184,5,7
"R","c7",452,3,7
"R","a1",609,1,1
"R","a1",627,1,1
"R","a1",496,1,1
"R","a1",644,1,1
"R","a1",616,1,1
"R","a1",672,1,1
"R","a1",646,1,1
"R","a1",665,1,1
"R","a1",645,1,1
"R","a1",661,1,1
"R","a1",639,1,1
"R","a1",638,1,1
"R","a1",577,1,1
"R","a1",597,1,1
"R","a1",618,1,1
"R","a1",611,1,1
"R","a1",643,1,1
"R","a1",611,1,1
"R","a1",607,1,1
"R","a1",623,1,1
"R","a1",523,1,1
"R","a1",596,1,1
"R","a1",591,1,1
"R","a1",596,1,1
"R","a1",602,1,1
"R","a1",620,1,1
"R","a1",623,1,1
"R","a1",657,1,1
"R","a1",655,1,1
"R","a1",620,1,1
"R","a1",695,1,1
"R","a1",697,1,1
"R","a1",567,1,1
"R","a1",545,1,1
"R","e1",564,5,1
"R","e1",581,5,1
"R","e1",595,5,1
"R","e1",590,5,1
"R","e1",542,5,1
"R","e1",669,5,1
"R","e1",644,5,1
"R","e1",667,5,1
"R","e2",508,5,2
"R","e2",510,5,2
"R","e2",624,5,2
"R","e2",477,5,2
"R","e2",411,5,2
"R","e2",450,5,2
"R","f1",466,6,1
"R","f1",461,6,1
"R","f2",486,6,2
"R","f2",524,6,2
"R","f2",538,6,2
"R","f2",539,6,2
"R","f2",523,6,2
"R","f2",443,6,2
"R","f2",640,6,2
"R","f2",508,6,2
"R","f2",517,6,2
"R","f2",538,6,2
"R","f2",630,6,2
"R","f2",926,6,2
"R","f2",921,6,2
"R","h2",669,8,2
"R","f2",613,6,2
"R","f2",644,6,2
"R","f2",657,6,2
"R","f2",863,6,2
"R","e2",1104,5,2
"R","e2",749,5,2
"R","e5",711,5,5
"R","e5",929,5,5
"R","e1",879,5,1
"R","e1",1894,5,1
"R","d1",1140,4,1
"R","d1",1308,4,1
"R","d3",1805,4,3
"R","a1",641,1,1
"R","a1",663,1,1
"R","a1",588,1,1
"R","a1",638,1,1
"R","a1",639,1,1
"R","a1",725,1,1
"R","a1",694,1,1
"R","a1",624,1,1
"R","a1",667,1,1
"R","a1",714,1,1
"R","a1",571,1,1
"R","a1",575,1,1
"R","a1",546,1,1
"R","a1",576,1,1
"R","a1",572,1,1
"R","a1",594,1,1
"R","a1",579,1,1
"R","a1",576,1,1
"R","a1",593,1,1
"R","a1",595,1,1
"R","a1",514,1,1
"R","a1",628,1,1
"R","a1",617,1,1
"R","a1",611,1,1
"R","a1",601,1,1
"R","a1",616,1,1
"R","a1",594,1,1
"R","a1",559,1,1
"R","a1",589,1,1
"R","a1",456,1,1
"R","a1",208,1,1
"R","a1",180,1,1
"R","a1",147,1,1
"R","a1",330,1,1
"R","a1",330,1,1
"R","a1",768,1,1
"R","a1",779,1,1
"R","a1",853,1,1
"R","a1",700,1,1
"R","a1",34,1,1
"R","a1",641,1,1
"R","a1",636,1,1
"R","a1",635,1,1
"R","a1",661,1,1
"R","a1",614,1,1
"R","a1",677,1,1
"R","a1",639,1,1
"R","a1",653,1,1
"R","a1",667,1,1
"R","a1",659,1,1
"R","a1",660,1,1
"R","a1",668,1,1
"R","a1",706,1,1
"R","a1",652,1,1
"R","a1",638,1,1
"R","a1",655,1,1
"R","a1",676,1,1
"R","a1",675,1,1
"R","a1",668,1,1
"R","a1",660,1,1
"R","a1",573,1,1
"R","a1",646,1,1
"R","a1",676,1,1
"R","a1",713,1,1
"R","a1",693,1,1
"R","a1",685,1,1
"R","a1",728,1,1
"R","a1",761,1,1
"R","a1",580,1,1
"R","a1",486,1,1
"R","a1",638,1,1
"R","a1",226,1,1
"R","a1",408,1,1
"R","a1",1171,1,1
"R","a1",684,1,1
"R","a1",734,1,1
"R","a1",690,1,1
"R","a1",723,1,1
"R","a1",621,1,1
"R","a1",743,1,1
"R","a1",767,1,1
"R","a1",785,1,1
"R","a1",670,1,1
"R","a1",677,1,1
"R","a1",707,1,1
"R","a1",739,1,1
"R","a1",724,1,1
"R","a1",703,1,1
"R","a1",724,1,1
"R","a1",799,1,1
"R","a1",816,1,1
"R","a1",812,1,1
"R","a1",753,1,1
"R","a1",804,1,1
"R","a1",753,1,1
"R","b7",245,2,7
"R","c1",753,3,1
"R","c6",773,3,6
"R","c6",1228,3,6
"R","c7",704,3,7
"R","c7",683,3,7
"R","b7",648,2,7
"R","b7",617,2,7
"R","b7",615,2,7
"R","b7",647,2,7
"R","b7",629,2,7
"R","b7",667,2,7
"R","b7",667,2,7
"R","b7",587,2,7
"R","b7",608,2,7
"R","b7",643,2,7
"R","b7",638,2,7
"R","b7",620,2,7
"R","b6",76,2,6
"R","a1",668,1,1
"R","a1",685,1,1
"R","a1",600,1,1
"R","a1",663,1,1
"R","a1",669,1,1
"R","a1",746,1,1
"R","a1",692,1,1
"R","a1",668,1,1
"R","a1",578,1,1
"R","a1",587,1,1
"R","a1",586,1,1
"R","a1",577,1,1
"R","a1",517,1,1
"R","a1",534,1,1
"R","a1",547,1,1
"R","a1",530,1,1
"R","a1",544,1,1
"R","a1",533,1,1
"R","a1",539,1,1
"R","a1",552,1,1
"R","a1",241,1,1
"R","a1",659,1,1
"R","a1",505,1,1
"R","a1",483,1,1
"R","a1",433,1,1
"R","a1",792,1,1
"R","a1",542,1,1
"R","a1",563,1,1
"R","a1",514,1,1
"R","a1",512,1,1
"R","a1",661,1,1
"R","a1",678,1,1
"R","a1",708,1,1
"R","a1",677,1,1
"R","a1",730,1,1
"R","a1",725,1,1
"R","a1",615,1,1
"R","a1",650,1,1
"R","a1",668,1,1
"R","a1",695,1,1
"R","a1",679,1,1
"R","a1",665,1,1
"R","a1",670,1,1
"R","a1",715,1,1
"R","a1",662,1,1
"R","a1",715,1,1
"R","a1",654,1,1
"R","a1",685,1,1
"R","a1",657,1,1
"R","a1",729,1,1
"R","a1",706,1,1
"R","a1",759,1,1
"R","a1",786,1,1
"R","a1",778,1,1
"R","a1",692,1,1
"R","a1",727,1,1
"R","a1",628,1,1
"R","a1",693,1,1
"R","f1",963,6,1
"R","f1",668,6,1
"R","f1",298,6,1
"R","f1",718,6,1
"R","f1",694,6,1
"R","f1",1141,6,1
"R","f1",1075,6,1
"R","a1",668,1,1
"R","a1",634,1,1
"R","a1",618,1,1
"R","a1",664,1,1
"R","a1",652,1,1
"R","a1",660,1,1
"R","a1",640,1,1
"R","a1",642,1,1
"R","a1",627,1,1
"R","a1",608,1,1
"R","a1",631,1,1
"R","a1",681,1,1
"R","a1",622,1,1
"R","a1",617,1,1
"R","a1",614,1,1
"R","a1",888,1,1
"R","a1",739,1,1
"R","a1",715,1,1
"R","a1",652,1,1
"R","a1",699,1,1
"R","a1",699,1,1
"R","a1",707,1,1
"R","a1",674,1,1
"R","a1",653,1,1
"R","a1",782,1,1
"R","a1",695,1,1
"R","a1",672,1,1
"R","a1",890,1,1
"R","a1",608,1,1
"R","a1",572,1,1
"R","e1",788,5,1
"R","e1",782,5,1
"R","e1",650,5,1
"R","e1",907,5,1
"R","e1",630,5,1
"R","e1",664,5,1
"R","e1",939,5,1
"R","e1",600,5,1
"R","e4",594,5,4
"R","e4",588,5,4
"R","e4",618,5,4
"R","e4",596,5,4
"R","e4",558,5,4
"R","e4",654,5,4
"R","e4",516,5,4
"R","e4",641,5,4
"R","b4",622,2,4
"R","b4",612,2,4
"R","b4",154,2,4
"R","b4",121,2,4
"R","f4",1351,6,4
"R","f4",143,6,4
"R","f4",161,6,4
"R","a1",668,1,1
"R","a1",653,1,1
"R","a1",668,1,1
"R","a1",656,1,1
"R","a1",659,1,1
"R","a1",745,1,1
"R","a1",697,1,1
"R","a1",680,1,1
"R","a1",636,1,1
"R","a1",656,1,1
"R","a1",645,1,1
"R","a1",621,1,1
"R","a1",684,1,1
"R","a1",647,1,1
"R","a1",645,1,1
"R","a1",676,1,1
"R","a1",582,1,1
"R","a1",626,1,1
"R","a1",638,1,1
"R","a1",631,1,1
"R","a1",556,1,1
"R","a1",653,1,1
"R","a1",623,1,1
"R","a1",595,1,1
"R","a1",626,1,1
"R","a1",593,1,1
"R","a1",627,1,1
"R","a1",556,1,1
"R","a1",577,1,1
"R","a1",555,1,1
"R","d1",658,4,1
"R","d1",670,4,1
"R","d1",657,4,1
"R","d1",703,4,1
"R","d1",623,4,1
"R","d1",627,4,1
"R","d1",385,4,1
"R","d1",664,4,1
"R","d1",564,4,1
"R","d1",583,4,1
"R","d1",588,4,1
"R","d1",627,4,1
"R","d1",630,4,1
"R","d1",624,4,1
"R","d1",661,4,1
"R","d1",662,4,1
"R","d1",513,4,1
"R","d1",647,4,1
"R","d1",433,4,1
"R","d1",600,4,1
"R","d1",556,4,1
"R","d1",568,4,1
"R","d1",527,4,1
"R","d1",521,4,1
"R","d1",560,4,1
"R","d1",561,4,1
"R","d1",462,4,1
"R","d1",552,4,1
"R","d1",530,4,1
"R","d1",506,4,1
"R","d1",528,4,1
"R","d1",661,4,1
"R","d1",557,4,1
"R","d1",536,4,1
"R","d1",522,4,1
"R","d1",497,4,1
"R","d1",505,4,1
"R","d1",897,4,1
"R","d1",464,4,1
"R","d1",454,4,1
"R","d1",546,4,1
"R","d1",571,4,1
"R","d1",771,4,1
"R","d1",434,4,1
"R","a1",668,1,1
"R","a1",730,1,1
"R","a1",686,1,1
"R","a1",714,1,1
"R","a1",623,1,1
"R","a1",663,1,1
"R","a1",659,1,1
"R","a1",647,1,1
"R","a1",640,1,1
"R","a1",680,1,1
"R","a1",655,1,1
"R","a1",657,1,1
"R","a1",645,1,1
"R","a1",647,1,1
"R","a1",682,1,1
"R","a1",686,1,1
"R","a1",683,1,1
"R","a1",667,1,1
"R","a1",621,1,1
"R","a1",645,1,1
"R","a1",661,1,1
"R","a1",665,1,1
"R","a1",660,1,1
"R","a1",711,1,1
"R","a1",693,1,1
"R","a1",735,1,1
"R","a1",738,1,1
"R","a1",702,1,1
"R","a1",744,1,1
"R","a1",804,1,1
"R","a1",762,1,1
"R","a1",783,1,1
"R","a1",767,1,1
"R","a1",764,1,1
"R","a1",676,1,1
"R","a1",753,1,1
"R","a1",764,1,1
"R","a1",668,1,1
"R","a1",901,1,1
"R","a1",767,1,1
"R","a1",796,1,1
"R","a1",774,1,1
"R","a1",962,1,1
"R","a1",1053,1,1
"R","a1",1003,1,1
"R","a1",1148,1,1
"R","a1",1239,1,1
"R","a1",677,1,1
"R","a1",673,1,1
"R","a1",673,1,1
"R","a1",704,1,1
"R","a1",756,1,1
"R","a1",678,1,1
"R","a1",668,1,1
"R","a1",698,1,1
"R","a1",717,1,1
"R","a1",676,1,1
"R","a1",680,1,1
"R","a1",600,1,1
"R","a1",652,1,1
"R","a1",655,1,1
"R","a1",596,1,1
"R","a1",631,1,1
"R","a1",729,1,1
"R","a1",678,1,1
"R","a1",683,1,1
"R","a1",700,1,1
"R","a1",737,1,1
"R","a1",593,1,1
"R","a1",609,1,1
"R","a1",632,1,1
"R","a1",610,1,1
"R","a1",670,1,1
"R","a1",585,1,1
"R","a1",668,1,1
"R","a1",696,1,1
"R","a1",632,1,1
"R","a1",645,1,1
"R","a1",562,1,1
"R","a1",750,1,1
"R","a1",576,1,1
"R","a1",700,1,1
"R","a1",693,1,1
"R","a1",761,1,1
"R","a1",730,1,1
"R","a1",768,1,1
"R","a1",812,1,1
"R","a1",725,1,1
"R","a1",830,1,1
"R","a1",837,1,1
"R","f1",755,6,1
"R","a1",602,1,1
"R","a1",739,1,1
"R","a1",667,1,1
"R","a1",699,1,1
"R","a1",683,1,1
"R","a1",676,1,1
"R","a1",684,1,1
"R","a1",691,1,1
"R","a1",691,1,1
"R","a1",717,1,1
"R","a1",676,1,1
"R","a1",563,1,1
"R","a1",630,1,1
"R","a1",680,1,1
"R","a1",560,1,1
"R","a1",604,1,1
"R","a1",497,1,1
"R","a1",467,1,1
"R","a1",536,1,1
"R","a1",519,1,1
"R","a1",561,1,1
"R","a1",570,1,1
"R","a1",652,1,1
"R","a1",551,1,1
"R","a1",570,1,1
"R","a1",537,1,1
"R","a1",377,1,1
"R","a1",482,1,1
"R","a1",462,1,1
"R","a1",377,1,1
"R","a1",418,1,1
"R","a1",519,1,1
"R","a1",529,1,1
"R","a1",613,1,1
"R","a1",546,1,1
"R","a1",548,1,1
"R","a1",534,1,1
"R","a1",554,1,1
"R","a1",604,1,1
"R","a1",606,1,1
"R","a1",595,1,1
"R","a1",603,1,1
"R","a1",526,1,1
"R","a1",500,1,1
"R","a1",584,1,1
"R","a1",277,1,1
"R","a1",233,1,1
"R","h1",812,8,1
"R","h1",865,8,1
"R","h1",869,8,1
"R","h1",898,8,1
"R","h1",907,8,1
"R","a1",452,1,1
"R","a1",407,1,1
"R","a1",500,1,1
"R","a1",633,1,1
"R","a1",615,1,1
"R","a1",535,1,1
"R","a1",523,1,1
"R","a1",615,1,1
"R","a1",531,1,1
"R","a1",602,1,1
"R","a1",571,1,1
"R","a1",625,1,1
"R","a1",669,1,1
"R","a1",547,1,1
"R","a1",570,1,1
"R","a1",453,1,1
"R","a1",594,1,1
"R","a1",468,1,1
"R","a1",670,1,1
"R","a1",696,1,1
"R","a1",508,1,1
"R","a1",689,1,1
"R","a1",829,1,1
"R","a1",876,1,1
"R","a1",761,1,1
"R","a1",668,1,1
"R","a1",666,1,1
"R","a1",639,1,1
"R","a1",694,1,1
"R","a1",686,1,1
"R","a1",714,1,1
"R","a1",668,1,1
"R","a1",671,1,1
"R","a1",713,1,1
"R","a1",707,1,1
"R","a1",691,1,1
"R","a1",659,1,1
"R","a1",661,1,1
"R","a1",672,1,1
"R","a1",655,1,1
"R","a1",664,1,1
"R","a1",680,1,1
"R","a1",695,1,1
"R","a1",730,1,1
"R","a1",774,1,1
"R","a1",781,1,1
"R","a1",761,1,1
"R","a1",726,1,1
"R","a1",740,1,1
"R","a1",764,1,1
"R","a1",718,1,1
"R","a1",743,1,1
"R","a1",792,1,1
"R","a1",845,1,1
"R","a1",828,1,1
"R","a1",806,1,1
"R","a1",773,1,1
"R","a1",784,1,1
"R","a1",807,1,1
"R","a1",738,1,1
"R","a1",792,1,1
"R","a1",760,1,1
"R","a1",908,1,1
"R","a1",899,1,1
"R","a1",953,1,1
"R","a1",884,1,1
"R","a1",855,1,1
"R","a1",671,1,1
"R","a1",1016,1,1
"R","a1",757,1,1
"R","a1",609,1,1
"R","a1",627,1,1
"R","a1",496,1,1
"R","a1",647,1,1
"R","a1",527,1,1
"R","a1",609,1,1
"R","a1",577,1,1
"R","a1",578,1,1
"R","a1",671,1,1
"R","a1",655,1,1
"R","a1",617,1,1
"R","a1",625,1,1
"R","a1",605,1,1
"R","a1",621,1,1
"R","a1",612,1,1
"R","a1",652,1,1
"R","a1",631,1,1
"R","a1",653,1,1
"R","a1",610,1,1
"R","a1",668,1,1
"R","a1",655,1,1
"R","a1",692,1,1
"R","a1",669,1,1
"R","a1",724,1,1
"R","e1",676,5,1
"R","e1",674,5,1
"R","e1",658,5,1
"R","e1",857,5,1
"R","e1",723,5,1
"R","e1",699,5,1
"R","e1",830,5,1
"R","e1",676,5,1
"R","e1",730,5,1
"R","e1",691,5,1
"R","e1",729,5,1
"R","e1",744,5,1
"R","e1",692,5,1
"R","e1",934,5,1
"R","e1",791,5,1
"R","e1",846,5,1
"R","e1",1015,5,1
"R","e1",816,5,1
"R","e1",819,5,1
"R","e1",888,5,1
"R","f1",837,6,1
"R","f1",820,6,1
"R","f1",822,6,1
"R","f1",805,6,1
"R","f7",810,6,7
"R","a1",641,1,1
"R","a1",686,1,1
"R","a1",628,1,1
"R","a1",766,1,1
"R","a1",621,1,1
"R","a1",653,1,1
"R","a1",674,1,1
"R","a1",639,1,1
"R","a1",635,1,1
"R","a1",636,1,1
"R","a1",645,1,1
"R","a1",712,1,1
"R","a1",694,1,1
"R","a1",676,1,1
"R","a1",615,1,1
"R","a1",696,1,1
"R","a1",700,1,1
"R","a1",780,1,1
"R","a1",670,1,1
"R","a1",689,1,1
"R","a1",646,1,1
"R","a1",608,1,1
"R","a1",708,1,1
"R","a1",706,1,1
"R","a1",669,1,1
"R","a1",716,1,1
"R","a1",711,1,1
"R","a1",625,1,1
"R","a1",592,1,1
"R","a1",707,1,1
"R","a1",615,1,1
"R","a1",670,1,1
"R","a1",647,1,1
"R","a1",719,1,1
"R","a1",714,1,1
"R","a1",765,1,1
"R","a1",573,1,1
"R","a1",662,1,1
"R","a1",722,1,1
"R","a1",738,1,1
"R","a1",556,1,1
"R","a1",732,1,1
"R","a1",703,1,1
"R","a1",675,1,1
"R","a1",731,1,1
"R","a1",876,1,1
"R","a1",641,1,1
